transaction,platform,country_name,journey_id,channel_id,timestamp,timestamp_conversion,s
1,ios,Italy,134143,3,6094.96416972223,6141.91083333333,1
1,mobileWeb,United States,130990,1,2932.07157388888,2947.79027777776,1
1,mobileWeb,Germany,136918,6,5943.24290333333,5965.58638888889,1
1,ios,United States,134826,11,2770.88232444448,2829.07972222223,1
1,mobileWeb,Austria,138033,1,3399.86095111113,3769.08222222223,1
1,desktop,United States,132211,8,5614.28317055554,5717.84833333333,1
1,mobileWeb,France,131342,1,5826.85237138887,6324.59166666668,1
1,mobileWeb,Germany,133456,1,2037.32884833333,2121.70833333331,1
1,desktop,Italy,134900,2,4524.11836555548,4742.2997222222,1
1,desktop,France,133456,1,2003.62781194446,2121.70833333331,1
1,mobileWeb,Colombia,136771,1,6074.4381513889,6088.97916666669,1
1,desktop,Germany,135495,1,2303.03499250003,2303.63888888888,1
1,mobileWeb,Austria,136918,6,5962.7118977778,5965.58638888889,1
1,desktop,Italy,134900,3,4525.17188638885,4742.2997222222,1
1,mobileWeb,Bahrain,139166,3,3489.96781416662,3502.22527777776,1
1,desktop,Austria,134870,2,1758.33062388888,2418.53333333333,1
1,desktop,South Korea,133014,9,5551.35120666673,5623.1122222222,1
1,mobileWeb,United Kingdom,139744,8,2293.55890111101,3569.52750000003,1
1,desktop,Brazil,135639,1,3428.04737749998,3626.23249999998,1
1,mobileWeb,France,131342,5,5926.10547805554,6324.59166666668,1
1,mobileWeb,Ireland,134727,1,383.120313055522,428.755277777789,1
1,desktop,United States,131984,9,3923.53834416665,3998.17694444442,1
1,desktop,Germany,135952,3,3129.80502083327,3129.91944444447,1
1,mobileWeb,Vietnam,134852,3,3038.09480222227,4112.1672222222,1
1,desktop,Philippines,131663,3,3084.61003555555,3628.05388888891,1
1,mobileWeb,Germany,135200,3,452.647845277737,2348.40777777776,1
1,desktop,Germany,135611,1,5130.04975472222,5196.69250000001,1
1,desktop,Germany,134701,9,5413.7552277777,5682.61361111113,1
1,mobileWeb,Japan,133277,3,5585.46786666667,5703.48083333334,1
1,desktop,South Korea,131707,9,5408.71593249997,5481.98638888891,1
1,desktop,France,133249,2,2174.87028638891,2176.29666666669,1
1,mobileWeb,Australia,131782,1,1685.67845388892,1687.9891666667,1
1,ios,Australia,134150,3,443.935512777767,2599.09333333332,1
1,mobileWeb,Australia,138975,1,4904.24381138891,4904.43361111113,1
1,mobileWeb,Brazil,134400,1,901.160956111096,2701.33750000002,1
1,android,Germany,136918,7,5926.62714777776,5965.58638888889,1
1,desktop,Kuwait,132002,2,5552.91412916669,5561.60805555555,1
1,desktop,South Korea,132234,9,1112.77321833337,1159.68222222221,1
1,mobileWeb,Japan,133277,1,5594.19333083334,5703.48083333334,1
1,desktop,United States,137706,1,2625.89688000007,2688.09638888889,1
1,desktop,Brazil,133447,13,720.832939444459,1602.54111111112,1
1,desktop,South Korea,131348,9,5690.25336083328,5692.5177777778,1
1,desktop,France,131244,2,2372.86787777784,2410.89083333331,1
1,mobileWeb,United Kingdom,139744,1,1726.88273861108,3569.52750000003,1
1,mobileWeb,Belgium,136566,3,2654.98189638887,3009.8622222222,1
1,mobileWeb,Netherlands,131135,1,4849.08721055556,5518.91999999998,1
1,mobileWeb,Australia,131213,1,5237.63143472222,5451.1225,1
1,mobileWeb,France,131342,6,5820.2361813889,6324.59166666668,1
1,mobileWeb,United States,137288,1,4651.0760744444,4678.5177777778,1
1,mobileWeb,Spain,138289,1,4746.5498302778,4747.01666666666,1
1,desktop,Germany,139703,3,5040.78969777777,5312.94444444444,1
1,android,Italy,136918,9,5874.1022425,5965.58638888889,1
1,android,France,131342,4,5778.26482194441,6324.59166666668,1
1,desktop,Germany,133656,6,2679.10079194442,2994.1638888889,1
1,mobileWeb,Japan,133277,1,5702.15647944447,5703.48083333334,1
1,desktop,Philippines,131750,3,2960.59581611113,3005.02222222224,1
1,mobileWeb,Thailand,136760,2,5892.82498416666,5940.68861111114,1
1,desktop,South Korea,133014,9,5621.83055527776,5623.1122222222,1
1,desktop,Hong Kong,131064,3,1556.39178000001,2217.39138888888,1
1,mobileWeb,United Arab Emirates,135200,3,2348.27489111113,2348.40777777776,1
1,desktop,Poland,139979,2,4957.71164638887,5609.79583333334,1
1,desktop,Germany,135120,1,3249.74798111111,3416.52222222224,1
1,desktop,France,131244,2,2321.1221602778,2410.89083333331,1
1,desktop,Brazil,136393,1,2128.19431805558,2282.745,1
1,desktop,South Korea,132644,9,5626.34629472223,5649.8952777778,1
1,mobileWeb,United States,131046,3,4990.07924361114,4990.15000000002,1
1,ios,Germany,133825,3,5055.31850805559,5055.53972222219,1
1,mobileWeb,Germany,138798,3,4501.73297333333,4561.71055555553,1
1,ios,Norway,134542,3,2037.75721777778,3194.13555555558,1
1,desktop,Russia,139715,15,5105.27343361115,5156.35749999998,1
1,desktop,Italy,134143,3,6088.74877194437,6141.91083333333,1
1,desktop,South Korea,132644,9,5642.93178083329,5649.8952777778,1
1,mobileWeb,France,133087,2,3719.57540166663,5013.95416666666,1
1,desktop,South Korea,132316,9,800.723958888848,820.591111111106,1
1,ios,Germany,131532,15,782.909218333312,2804.1436111111,1
1,desktop,Thailand,135370,5,1888.44866194442,3473.48833333334,1
1,ios,United Kingdom,138890,6,3408.89054749999,3469.10861111112,1
1,desktop,South Korea,132234,6,1109.45562388888,1159.68222222221,1
1,desktop,Spain,135723,6,2721.53671916667,2725.58694444445,1
1,mobileWeb,Spain,137782,6,2861.54955694446,4579.76722222223,1
1,desktop,Germany,136918,1,5920.75055277778,5965.58638888889,1
1,desktop,Israel,136317,6,1985.95590833336,2379.53694444447,1
1,mobileWeb,France,139206,1,2634.05071749998,2634.12888888887,1
1,mobileWeb,Australia,131782,2,1684.38952416665,1687.9891666667,1
1,ios,Germany,136706,6,2326.47547277779,2867.07972222223,1
1,android,Germany,134759,11,5454.86607805558,5455.02083333331,1
1,ios,Germany,131532,3,782.878349444422,2804.1436111111,1
1,mobileWeb,India,134826,1,2346.25838166667,2829.07972222223,1
1,mobileWeb,Australia,131782,1,1685.01578527776,1687.9891666667,1
1,desktop,Taiwan,131663,3,3420.03818666673,3628.05388888891,1
1,mobileWeb,Mexico,138100,8,2993.57587222219,3053.1427777778,1
1,desktop,Brazil,136560,1,6265.17106000002,6265.25916666666,1
1,desktop,United States,131984,3,1950.08492555557,3998.17694444442,1
1,mobileWeb,India,136193,3,4437.36906888889,4437.47277777776,1
1,mobileWeb,South Africa,133521,2,5214.01651833329,5220.09722222225,1
1,desktop,South Korea,133014,9,5577.63518472225,5623.1122222222,1
1,mobileWeb,Myanmar,135984,1,5812.66211250005,6091.14777777781,1
1,mobileWeb,Japan,133277,1,5702.56178333331,5703.48083333334,1
1,desktop,Germany,131792,6,5414.385045,5966.17805555556,1
1,mobileWeb,Germany,135200,3,445.509308055567,2348.40777777776,1
1,android,Australia,131904,1,4179.68630027777,4303.07166666666,1
1,mobileWeb,Italy,134143,1,6089.17444055551,6141.91083333333,1
1,android,Israel,133555,9,3778.88207416661,3788.86749999999,1
1,desktop,Malta,139543,7,2149.80681277782,2414.44222222222,1
1,mobileWeb,Brazil,133447,5,291.878761944419,1602.54111111112,1
1,desktop,France,131244,6,2296.97138083336,2410.89083333331,1
1,desktop,Italy,134817,1,2534.80343972222,2602.63527777779,1
1,desktop,South Korea,134815,9,4155.75383138889,4208.98583333334,1
1,desktop,Germany,135199,1,3643.55574111105,3785.80833333335,1
1,mobileWeb,France,131589,8,1767.16848833329,2774.06972222222,1
1,desktop,Thailand,135370,5,2894.03204222221,3473.48833333334,1
1,desktop,Estonia,132446,1,1833.16625861108,3898.8386111111,1
1,mobileWeb,Malta,139543,7,2202.11656277778,2414.44222222222,1
1,mobileWeb,United Kingdom,133955,6,2066.31560055556,2066.49027777778,1
1,desktop,Germany,135199,3,3766.59712444444,3785.80833333335,1
1,android,Italy,131373,1,3647.35650333326,3648.10611111112,1
1,desktop,Hong Kong,132893,5,1145.81242916663,1428.52416666667,1
1,desktop,Germany,135199,3,3785.52703694446,3785.80833333335,1
1,desktop,Greece,138568,1,5755.73722416663,5757.97583333333,1
1,desktop,Hong Kong,131064,3,1348.25943972217,2217.39138888888,1
1,desktop,South Korea,131338,9,1670.58639777784,1712.83333333331,1
1,desktop,South Korea,131188,3,2916.42285277782,2965.94527777779,1
1,desktop,Germany,131792,9,4222.97667027783,5966.17805555556,1
1,desktop,Germany,134701,3,5369.75712333329,5682.61361111113,1
1,desktop,Estonia,132446,6,3853.58609333338,3898.8386111111,1
1,desktop,France,131244,1,2290.89773027779,2410.89083333331,1
1,desktop,Germany,134701,3,5680.16205527779,5682.61361111113,1
1,desktop,Germany,131006,3,2033.33912722219,2891.49472222221,1
1,ios,India,134826,15,2417.28831555561,2829.07972222223,1
1,desktop,Canada,138921,1,5739.53682944446,5782.46972222225,1
1,mobileWeb,Germany,133598,3,3567.75475888886,4354.44,1
1,desktop,United States,137790,7,2830.09709194442,2932.5202777778,1
1,desktop,United States,137790,13,2830.14450916671,2932.5202777778,1
1,desktop,Singapore,133363,1,3491.09327472223,3634.39833333332,1
1,desktop,South Korea,131927,9,4108.67025333334,4112.86972222221,1
1,desktop,South Korea,131395,6,1298.90436749998,1347.5447222222,1
1,mobileWeb,United States,133348,1,2280.85591805558,2847.61166666669,1
1,mobileWeb,Italy,134143,2,5978.06769055553,6141.91083333333,1
1,desktop,Germany,136210,8,5002.75571305555,5482.46611111111,1
1,desktop,South Korea,132382,9,2247.95843111112,2250.21000000002,1
1,desktop,France,133249,3,2174.45819333335,2176.29666666669,1
1,desktop,South Korea,132234,6,1109.43538222223,1159.68222222221,1
1,desktop,Germany,131006,3,1857.13868472219,2891.49472222221,1
1,desktop,Germany,132373,3,4531.64380249998,5792.44694444444,1
1,mobileWeb,Australia,138975,6,4904.11116472224,4904.43361111113,1
1,mobileWeb,Germany,136760,1,5080.29828861106,5940.68861111114,1
1,mobileWeb,France,131342,3,6015.39956277778,6324.59166666668,1
1,ios,Spain,131876,6,2438.20949749992,2439.36944444443,1
1,desktop,Italy,133094,3,4607.24253500003,5056.64500000002,1
1,mobileWeb,France,131589,8,2679.49256527779,2774.06972222222,1
1,desktop,United States,132211,1,5597.1781102778,5717.84833333333,1
1,mobileWeb,Ukraine,138926,1,847.235314444406,1789.26638888888,1
1,desktop,Poland,134541,3,780.475546944421,810.956666666665,1
1,desktop,Germany,135952,1,2269.96579444443,3129.91944444447,1
1,mobileWeb,Australia,133675,1,2846.10298805556,3180.47805555555,1
1,desktop,Germany,135120,3,3152.99222277774,3416.52222222224,1
1,ios,Finland,132931,3,5026.3646138889,5363.85305555555,1
1,mobileWeb,United States,135564,2,2937.41128277779,3087.07694444445,1
1,mobileWeb,France,131342,6,5801.48532611114,6324.59166666668,1
1,mobileWeb,Italy,135984,1,5089.83242472226,6091.14777777781,1
1,android,United States,134826,15,2695.93631083332,2829.07972222223,1
1,desktop,Canada,134877,2,5926.97777583334,6594.47444444447,1
1,desktop,South Korea,131188,3,2935.69292944449,2965.94527777779,1
1,desktop,South Korea,131338,3,1671.1621397222,1712.83333333331,1
1,mobileWeb,Spain,131138,3,2128.28594527778,2168.01194444444,1
1,desktop,South Korea,132382,3,2239.61400638887,2250.21000000002,1
1,desktop,South Korea,132644,9,5649.85783444438,5649.8952777778,1
1,mobileWeb,Japan,137415,1,5976.91461194446,6248.24916666665,1
1,android,France,135589,1,4098.07982361113,5279.96666666668,1
1,mobileWeb,United Kingdom,139134,1,1141.8829266667,2822.28583333333,1
1,desktop,Italy,134143,3,6091.42576194438,6141.91083333333,1
1,desktop,Ecuador,131740,8,5881.80969083332,6287.31416666665,1
1,desktop,South Korea,132234,3,1135.3581833333,1159.68222222221,1
1,desktop,France,136918,1,5869.03236305551,5965.58638888889,1
1,mobileWeb,Mexico,138100,1,2450.13597638888,3053.1427777778,1
1,android,France,131342,4,5778.27728305553,6324.59166666668,1
1,desktop,South Korea,132316,9,819.574706666695,820.591111111106,1
1,desktop,Brazil,133447,3,762.362099444435,1602.54111111112,1
1,desktop,France,133249,3,2175.32893611107,2176.29666666669,1
1,desktop,United States,131064,3,2197.00424138893,2217.39138888888,1
1,desktop,Germany,131006,3,2891.41387083335,2891.49472222221,1
1,mobileWeb,United Arab Emirates,132517,6,3515.07508777775,3520.68361111113,1
1,ios,Spain,131876,3,2421.49154583336,2439.36944444443,1
1,desktop,France,131244,6,2362.70070749999,2410.89083333331,1
1,mobileWeb,Australia,131782,2,1350.03733833332,1687.9891666667,1
1,mobileWeb,Japan,139820,5,2392.38569361111,2552.18333333335,1
1,desktop,South Korea,131395,3,1298.98433666659,1347.5447222222,1
1,mobileWeb,United Arab Emirates,135200,3,2347.68045972218,2348.40777777776,1
1,desktop,United States,131984,3,2043.59516472224,3998.17694444442,1
1,mobileWeb,United Arab Emirates,131687,1,2287.54030083335,2335.46305555553,1
1,desktop,Germany,132131,1,5965.17857055552,6116.45083333331,1
1,mobileWeb,Turkey,135618,5,4317.60450138891,4322.10916666669,1
1,desktop,France,139692,2,6035.34322833334,6059.35444444447,1
1,desktop,Australia,134150,3,913.493033055565,2599.09333333332,1
1,desktop,United States,132211,1,5544.27516444447,5717.84833333333,1
1,desktop,Denmark,135988,3,5612.68624916667,5615.25083333335,1
1,desktop,Germany,131006,3,2029.2529772222,2891.49472222221,1
1,mobileWeb,Australia,131213,3,4730.67624694447,5451.1225,1
1,desktop,Netherlands,139987,7,5393.01188749995,5412.97083333333,1
1,mobileWeb,New Zealand,139958,1,4110.95539249998,4519.18305555557,1
1,desktop,United States,132211,2,5496.86195805558,5717.84833333333,1
1,mobileWeb,United States,138617,3,3827.61896944448,3919.56083333335,1
1,desktop,Singapore,133363,3,3584.28480333329,3634.39833333332,1
1,desktop,South Korea,132343,3,2311.11872472224,2338.58583333332,1
1,desktop,Germany,135199,3,3766.50108055555,3785.80833333335,1
1,mobileWeb,Iceland,134701,1,5675.84418944444,5682.61361111113,1
1,mobileWeb,Japan,133277,3,5586.81804361113,5703.48083333334,1
0,mobileWeb,Germany,123079,1,1147.47189305554,,1
0,mobileWeb,Germany,120167,1,2341.55654722225,,1
0,mobileWeb,United Kingdom,130037,5,5202.98105499998,,1
0,mobileWeb,France,120453,3,2003.41135250003,,1
0,mobileWeb,Japan,125523,6,4105.27148749994,,1
0,mobileWeb,France,120029,5,4979.23413944442,,1
0,mobileWeb,United Arab Emirates,125089,1,6062.51073833334,,1
0,mobileWeb,Israel,122679,1,6203.13114583335,,1
0,mobileWeb,New Zealand,124539,1,6032.87639055553,,1
0,mobileWeb,Netherlands,127446,1,2726.03662333329,,1
0,mobileWeb,Mexico,126389,1,3614.25881333335,,1
0,mobileWeb,Pakistan,126544,7,3860.77823166666,,1
0,mobileWeb,United States,123834,1,4388.73698972218,,1
0,mobileWeb,Germany,120167,3,2389.11116472224,,1
0,mobileWeb,Germany,126336,2,2467.71757194441,,1
0,mobileWeb,United States,121888,1,2276.78430416668,,1
0,mobileWeb,Italy,120343,5,5666.01669388887,,1
0,desktop,Greece,122976,1,1720.9481461111,,1
0,mobileWeb,United Kingdom,123995,7,5220.590195,,1
0,mobileWeb,Italy,121543,1,3405.41062916664,,1
0,desktop,Germany,120035,3,2635.98882999999,,1
0,mobileWeb,Canada,127649,1,650.021032500023,,1
0,desktop,Greece,129808,3,3302.73962361115,,1
0,mobileWeb,Japan,129987,1,3387.10538638884,,1
0,desktop,Germany,127592,1,3136.45898944448,,1
0,mobileWeb,Spain,121667,7,4931.6069833333,,1
0,desktop,Netherlands,128349,8,3899.04263194441,,1
0,desktop,Germany,122443,8,3685.30257277773,,1
0,desktop,New Caledonia,123523,2,1876.1670277777,,1
0,desktop,Italy,122799,1,2399.68525166664,,1
0,mobileWeb,Italy,129307,1,4081.50799805555,,1
0,mobileWeb,Italy,123295,1,5879.87498416664,,1
0,desktop,Germany,122443,2,3685.51428638882,,1
0,desktop,United Kingdom,123041,3,4075.3758161111,,1
0,mobileWeb,United Kingdom,125706,1,2488.32668333326,,1
0,mobileWeb,United States,123834,1,4388.70919222216,,1
0,mobileWeb,Italy,120343,5,3279.65040277777,,1
0,desktop,United States,129222,5,2756.37657166668,,1
0,mobileWeb,Iceland,127991,1,1031.95854138891,,1
0,desktop,Germany,120035,3,1646.76194305555,,1
0,desktop,Netherlands,120601,1,4118.90431333339,,1
0,desktop,United States,130248,3,6016.45162638882,,1
0,desktop,Brazil,121202,5,4894.14471944445,,1
0,mobileWeb,United Kingdom,121477,1,3578.14197055553,,1
0,mobileWeb,Mexico,126389,2,3451.42549305555,,1
0,desktop,Australia,124018,7,6223.79379416665,,1
0,mobileWeb,Indonesia,130002,1,4515.83239555557,,1
0,mobileWeb,Morocco,120437,7,3761.05569694447,,1
0,desktop,Chile,126100,1,770.29102277779,,1
0,mobileWeb,Peru,125351,1,3572.35437638889,,1
0,desktop,United States,122661,2,6101.20190250001,,1
0,desktop,Thailand,130341,1,5100.32922888891,,1
0,mobileWeb,Czechia,124264,3,4544.80338138889,,1
0,mobileWeb,United Kingdom,121919,1,4242.30682277773,,1
0,mobileWeb,Germany,120167,1,2264.4127188889,,1
0,desktop,Italy,126424,5,2681.63432277774,,1
0,desktop,United States,124877,5,4689.4346672222,,1
0,mobileWeb,Germany,123865,5,3812.50030055561,,1
0,desktop,Indonesia,126266,1,4627.71542083332,,1
0,mobileWeb,United States,121888,1,2276.77958277776,,1
0,desktop,Germany,126690,1,6117.87424777774,,1
0,desktop,United States,126755,3,5949.9310669445,,1
0,desktop,Chile,126100,1,305.095401388884,,1
0,desktop,Germany,120035,3,1622.44845666661,,1
0,mobileWeb,United States,127712,3,6142.86047194444,,1
0,mobileWeb,United States,130460,1,4772.97860666667,,1
0,desktop,India,122118,3,5414.52542999998,,1
0,desktop,New Caledonia,123523,1,1199.33160472225,,1
0,desktop,Germany,121030,1,4935.54781388887,,1
0,ios,Greece,123547,11,3512.30080944439,,1
0,mobileWeb,France,122182,1,3755.8665744444,,1
0,mobileWeb,United Kingdom,121477,1,3502.86149722221,,1
0,mobileWeb,Mexico,128261,1,2512.53802555549,,1
0,mobileWeb,South Africa,122030,1,501.46374972217,,1
0,desktop,United States,122661,5,27.2946883333498,,1
0,mobileWeb,Singapore,122047,1,89.7275786110549,,1
0,mobileWeb,Mexico,126389,1,3601.77255833329,,1
0,mobileWeb,Italy,121543,5,3909.17022583337,,1
0,desktop,Germany,126875,2,4512.19756138889,,1
0,desktop,South Korea,124166,8,6172.35246527771,,1
0,desktop,United States,129222,1,2710.82389555557,,1
0,desktop,United States,126755,1,5898.30322611111,,1
0,mobileWeb,Poland,122966,3,735.266614999971,,1
0,mobileWeb,Spain,125444,1,1558.3358727778,,1
0,mobileWeb,Saudi Arabia,128440,7,3273.64506166667,,1
0,desktop,Germany,130316,1,4130.48788222222,,1
0,desktop,United States,129036,5,4987.36796111107,,1
0,mobileWeb,South Africa,123079,1,6153.45076749998,,1
0,desktop,Taiwan,121652,2,972.65231055551,,1
0,desktop,Netherlands,123737,5,2031.26868055557,,1
0,desktop,United States,121509,3,5828.38707638887,,1
0,desktop,Austria,128695,3,3137.25410333328,,1
0,desktop,France,126631,1,3164.94426222227,,1
0,mobileWeb,Germany,122410,1,3734.75038416666,,1
0,desktop,United States,121717,1,5355.59716916666,,1
0,mobileWeb,Netherlands,130858,3,3403.3412561111,,1
0,mobileWeb,Australia,125056,1,2675.17999583331,,1
0,mobileWeb,France,122182,1,3613.09719194443,,1
0,desktop,United States,122224,1,4998.3195641666,,1
0,mobileWeb,United Kingdom,130906,1,3325.74722166668,,1
0,mobileWeb,Germany,126336,2,2468.73585888883,,1
0,desktop,Germany,120035,3,2294.44957055559,,1
0,mobileWeb,United States,120703,1,4420.57489083329,,1
0,mobileWeb,Germany,125232,1,93.048456111108,,1
0,desktop,United States,129222,1,3016.18618583336,,1
0,mobileWeb,United States,120228,3,5778.27341888886,,1
0,mobileWeb,Germany,122543,1,5386.16821666661,,1
0,desktop,Netherlands,129875,5,5842.68969055556,,1
0,mobileWeb,United Arab Emirates,125904,1,4734.403735,,1
0,mobileWeb,United States,121437,1,5023.51964638883,,1
0,mobileWeb,Germany,127738,1,5768.29800555547,,1
0,mobileWeb,Netherlands,130451,1,1742.83721666661,,1
1,desktop,South Korea,132382,9,2226.40298999992,2250.21000000002,1
1,desktop,Taiwan,131663,3,2309.12250138889,3628.05388888891,1
1,ios,United States,135683,6,3566.34429944446,3612.00638888887,1
1,mobileWeb,Italy,138849,1,1956.50034361111,3806.76000000001,1
1,mobileWeb,Hungary,133087,5,3755.76537833334,5013.95416666666,1
1,mobileWeb,Hungary,139854,1,3283.27030888893,3283.48666666669,1
1,desktop,United States,137604,3,4479.58184277773,4479.82194444444,1
1,mobileWeb,Italy,134143,1,4334.9779797222,6141.91083333333,1
1,mobileWeb,Australia,133139,7,4153.57062444452,4162.36749999999,1
1,mobileWeb,France,131342,5,6017.93647749996,6324.59166666668,1
1,desktop,United Kingdom,134783,7,1810.70732722222,2591.39444444445,1
1,mobileWeb,Germany,134694,1,5925.76518861111,5949.67027777777,1
1,desktop,Denmark,132411,3,3859.77763250005,5178.27916666667,1
1,mobileWeb,Austria,132766,6,1615.59736861114,2897.31722222222,1
1,desktop,Switzerland,136844,6,4443.87019055552,4934.20166666666,1
1,mobileWeb,Hungary,137240,1,4569.90853305551,4578.00972222223,1
1,mobileWeb,Italy,132243,9,4452.97357222223,4453.15805555554,1
1,mobileWeb,Mexico,138100,3,2991.96221361111,3053.1427777778,1
1,desktop,South Korea,131395,9,1337.39392166672,1347.5447222222,1
1,mobileWeb,Australia,131213,3,4685.98618472222,5451.1225,1
1,desktop,Netherlands,136288,5,5530.59328972222,5556.14777777781,1
1,android,Netherlands,138750,11,4819.98775527778,4883.52972222224,1
1,desktop,Hong Kong,132893,3,1143.94934638886,1428.52416666667,1
1,mobileWeb,Austria,139364,1,1144.36248305556,1163.94861111109,1
1,mobileWeb,Malta,139543,4,1942.50341250002,2414.44222222222,1
1,desktop,Denmark,132411,6,4572.48784444446,5178.27916666667,1
1,desktop,France,133249,3,2127.97023666662,2176.29666666669,1
1,mobileWeb,Japan,133362,5,1070.31947305554,1117.5422222222,1
1,desktop,Norway,134542,1,1413.07738249999,3194.13555555558,1
1,mobileWeb,Australia,131213,6,5450.98598861106,5451.1225,1
1,mobileWeb,France,133456,3,1987.60945861111,2121.70833333331,1
1,desktop,South Korea,131395,3,1325.13736305549,1347.5447222222,1
1,desktop,Singapore,133363,3,3359.36461194442,3634.39833333332,1
1,android,Israel,134292,11,2974.54605277779,3186.83777777775,1
1,ios,United Arab Emirates,134826,15,2417.04336833331,2829.07972222223,1
1,mobileWeb,Spain,135650,1,766.025359722204,2526.88916666666,1
1,desktop,Germany,135120,1,3332.46223916666,3416.52222222224,1
1,mobileWeb,Thailand,136760,2,5912.99373333337,5940.68861111114,1
1,mobileWeb,United States,137616,3,2848.88804416667,2852.01555555558,1
1,desktop,Denmark,134148,1,5613.42344000004,5676.5261111111,1
1,desktop,Germany,134701,3,5367.36054527777,5682.61361111113,1
1,desktop,United Kingdom,137761,3,1067.14612416667,2871.255,1
1,desktop,Germany,134701,3,5370.26358638884,5682.61361111113,1
1,mobileWeb,Germany,138544,1,2612.47840222227,2900.9113888889,1
1,desktop,South Korea,131395,9,1314.21110972221,1347.5447222222,1
1,desktop,France,134245,5,5412.69425166666,5456.53333333333,1
1,mobileWeb,United Kingdom,138545,1,3849.85753361112,3953.08888888889,1
1,mobileWeb,Germany,134709,3,1787.53473583335,1984.23166666669,1
1,mobileWeb,Australia,131904,6,4224.95648027782,4303.07166666666,1
1,desktop,New Zealand,138109,1,5191.51437777781,5192.06416666665,1
1,mobileWeb,India,135650,1,2514.59058666666,2526.88916666666,1
1,desktop,Taiwan,131663,3,3606.42318083328,3628.05388888891,1
1,mobileWeb,Japan,133277,1,5701.94635805558,5703.48083333334,1
1,desktop,United States,137706,3,2263.58169638889,2688.09638888889,1
1,desktop,United States,138216,3,3913.61343249999,3915.03527777776,1
1,desktop,South Korea,131927,6,4109.93014444446,4112.86972222221,1
1,desktop,South Korea,131707,9,5457.79796416662,5481.98638888891,1
1,android,France,131342,4,6014.12213638885,6324.59166666668,1
1,desktop,South Korea,132382,9,2226.36302055552,2250.21000000002,1
1,ios,Italy,135597,1,3012.7140025,5063.65805555554,1
1,desktop,France,131244,2,2317.65308111109,2410.89083333331,1
1,ios,Italy,134143,3,6090.76404138893,6141.91083333333,1
1,desktop,Austria,134870,1,2418.04949777783,2418.53333333333,1
1,desktop,India,134826,2,2360.4989375,2829.07972222223,1
1,mobileWeb,Germany,134694,1,5919.99680333334,5949.67027777777,1
1,desktop,France,133456,1,2003.00128083333,2121.70833333331,1
1,desktop,Estonia,132446,7,3226.45557472226,3898.8386111111,1
1,desktop,India,134826,1,2387.26206916664,2829.07972222223,1
1,desktop,South Korea,131188,9,2935.13955972221,2965.94527777779,1
1,mobileWeb,United Arab Emirates,138506,8,3832.19720194442,3835.45000000001,1
1,desktop,United Kingdom,134783,7,1837.37438138889,2591.39444444445,1
1,desktop,South Korea,134815,9,4208.8609641667,4208.98583333334,1
1,desktop,Netherlands,136903,1,3225.36167277774,3562.56388888886,1
1,mobileWeb,United Kingdom,133608,8,2205.56667611114,3287.40805555554,1
1,mobileWeb,Germany,134759,6,5454.93248111103,5455.02083333331,1
1,mobileWeb,France,131782,1,1540.5357255555,1687.9891666667,1
1,mobileWeb,United States,131153,3,3906.38109722221,3906.61638888891,1
1,mobileWeb,Myanmar,135984,1,5816.35238583334,6091.14777777781,1
1,desktop,United States,137706,1,2625.45808388892,2688.09638888889,1
1,desktop,United States,132827,3,4625.66506083333,4792.51638888888,1
1,mobileWeb,Spain,131138,3,2167.59200527775,2168.01194444444,1
1,mobileWeb,Germany,139519,1,2925.9589280556,2937.34916666668,1
1,desktop,Germany,132373,3,3994.31736833334,5792.44694444444,1
1,ios,Spain,131876,11,2418.33172583336,2439.36944444443,1
1,ios,Australia,134150,15,445.268061111041,2599.09333333332,1
1,mobileWeb,Argentina,133575,1,191.417703611136,2224.10222222219,1
1,mobileWeb,Poland,131135,1,5147.73046166665,5518.91999999998,1
1,desktop,Poland,134541,10,810.169673055585,810.956666666665,1
1,desktop,Germany,133737,3,4341.80982750002,4341.83833333332,1
1,android,Australia,131782,6,1585.93013361114,1687.9891666667,1
1,desktop,South Korea,131348,9,5690.41048388888,5692.5177777778,1
1,desktop,Denmark,135061,2,1688.19334416662,1695.90916666668,1
1,desktop,Australia,135859,3,4116.56145277782,5456.8936111111,1
1,desktop,Hong Kong,131064,3,1465.39987472224,2217.39138888888,1
1,desktop,United States,138268,1,2368.42397722218,2474.94388888887,1
1,mobileWeb,Japan,133277,3,5600.16742527776,5703.48083333334,1
1,desktop,Germany,134701,7,5342.07223111118,5682.61361111113,1
1,desktop,India,133456,3,2073.57230222225,2121.70833333331,1
1,android,South Africa,133521,4,5156.78547499998,5220.09722222225,1
1,desktop,Germany,136918,3,5916.2441788888,5965.58638888889,1
1,mobileWeb,Spain,139881,1,2324.43064749998,2329.42444444442,1
1,mobileWeb,Hong Kong,134759,6,3442.8943541667,5455.02083333331,1
1,mobileWeb,Australia,131782,1,1684.38137805555,1687.9891666667,1
1,mobileWeb,Belgium,132905,1,1865.80672499997,1874.84222222224,1
1,mobileWeb,Switzerland,138103,1,1091.0638894444,2699.27305555553,1
1,android,Australia,131904,1,4015.57745527773,4303.07166666666,1
1,desktop,United Kingdom,137761,3,1861.42093583336,2871.255,1
1,desktop,Canada,134512,8,6123.11512194446,6578.70694444445,1
1,ios,Spain,131876,6,2421.22864777769,2439.36944444443,1
1,mobileWeb,United Arab Emirates,132361,1,2898.32556555554,2974.125,1
